LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,YrSold,MoSold,SalePrice,HouseAge,RemodAge,TotalSF,TotalBath,PricePerSqFt
7052,7,5,2005,2005,1364,1364,0,1364,2,0,2,6,1,2,484,192,36,0,2006,6,185850,1,1,2728,2.0,136.25366568914956
6600,5,9,1982,2008,816,816,0,816,1,0,3,5,1,1,264,0,0,0,2008,10,130500,26,0,1632,1.0,159.9264705882353
11787,7,5,1996,1997,1379,1383,1015,2398,2,1,3,8,1,3,834,239,60,0,2007,8,315750,11,10,3777,2.5,131.6722268557131
17104,7,5,2006,2006,654,664,832,1496,2,1,3,7,1,2,426,100,24,0,2006,9,179665,0,0,2150,2.5,120.09692513368984
13360,5,7,1921,2006,876,964,0,964,1,0,2,5,0,2,432,0,0,0,2009,8,163500,88,3,1840,1.0,169.6058091286307
8910,6,6,1959,1959,655,1194,0,1194,1,0,3,6,1,2,539,0,0,0,2006,7,159500,47,47,1849,1.0,133.58458961474037
6993,5,7,1961,1994,912,1236,0,1236,1,0,3,6,1,1,288,0,0,0,2006,6,135000,45,12,2148,1.0,109.22330097087378
2628,7,5,2003,2003,764,764,862,1626,2,1,2,6,0,2,474,0,27,0,2010,6,175500,7,7,2390,2.5,107.93357933579335
15593,7,4,1953,1953,1304,1304,983,2287,2,0,3,7,1,2,667,0,21,0,2006,7,225000,53,53,3591,2.0,98.38216003498033
4500,6,5,1998,1998,1216,1216,0,1216,2,0,2,5,0,2,402,0,125,0,2006,5,164000,8,8,2432,2.0,134.8684210526316
9101,5,6,1978,1978,1097,1110,0,1110,1,0,1,4,1,2,602,303,30,0,2009,7,165500,31,31,2207,1.0,149.0990990990991
10205,5,5,1962,1962,925,999,0,999,1,0,3,6,0,1,300,150,72,0,2006,5,134500,44,44,1924,1.0,134.63463463463464
9600,7,5,1969,1969,1164,1164,0,1164,1,1,3,6,0,2,528,0,0,0,2006,7,140000,37,37,2328,1.5,120.27491408934708
6600,5,8,1982,2003,816,816,0,816,1,0,2,4,0,2,816,0,0,0,2008,6,138000,26,5,1632,1.0,169.11764705882354
6000,5,8,1925,1997,884,884,464,1348,1,0,3,5,1,1,216,0,0,0,2009,5,117000,84,12,2232,1.0,86.79525222551929
18450,6,5,1965,1979,1021,1465,915,2380,2,1,3,7,1,2,596,0,265,0,2007,8,129000,42,28,3401,2.5,54.20168067226891
20544,7,6,1986,1991,791,1236,857,2093,2,1,3,7,1,2,542,364,63,0,2008,11,215000,22,17,2884,2.5,102.7233635929288
14977,8,5,2006,2007,1976,1976,0,1976,2,0,2,7,1,3,908,250,63,0,2007,7,440000,1,0,3952,2.0,222.67206477732793
10084,7,5,2005,2006,1552,1552,0,1552,2,0,3,7,0,3,782,144,20,0,2006,7,212900,1,0,3104,2.0,137.1778350515464
10007,5,7,1959,2006,1053,1053,0,1053,1,1,3,5,0,1,312,0,0,0,2008,8,145500,49,2,2106,1.5,138.17663817663816
10410,5,7,1916,1987,660,808,704,1656,2,1,3,8,0,1,180,0,0,0,2009,8,135000,93,22,2172,2.5,81.52173913043478
4500,6,5,1999,1999,1224,1224,0,1224,2,0,2,5,0,2,402,0,304,0,2009,6,165000,10,10,2448,2.0,134.80392156862746
10011,5,6,1957,1996,1070,1236,0,1236,1,0,2,6,1,1,447,0,0,0,2006,5,134450,49,10,2306,1.0,108.77831715210355
14803,10,5,2007,2008,2078,2084,0,2084,2,0,2,7,1,3,1220,188,45,0,2008,6,385000,1,0,4162,2.0,184.74088291746642
12508,6,7,1940,1985,983,983,767,1750,2,0,4,7,0,1,423,245,0,0,2008,7,160000,68,23,2733,2.0,91.42857142857143
10800,5,6,1920,1950,1120,1130,0,1130,1,0,2,5,1,2,720,229,0,0,2006,6,120000,86,56,2250,1.0,106.19469026548673
53227,4,6,1954,1994,1364,1663,0,1663,1,0,2,6,2,2,529,224,137,0,2008,3,256000,54,14,3027,1.0,153.9386650631389
18386,7,9,1880,2002,1470,1675,1818,3493,3,0,3,10,1,3,870,302,0,0,2008,5,295000,128,6,4963,3.0,84.45462353277985
15602,7,8,1959,1997,1501,1801,0,1801,2,0,1,6,2,2,484,0,54,0,2010,3,289000,51,13,3302,2.0,160.46640755136036
4060,5,8,1922,1950,864,864,0,864,1,0,2,4,0,0,0,0,96,0,2009,7,99900,87,59,1728,1.0,115.625
14331,8,5,2002,2002,1800,1800,0,1800,2,0,3,7,1,3,765,270,78,0,2006,5,312500,4,4,3600,2.0,173.61111111111111
11250,4,5,1957,1989,1104,1104,684,1788,1,0,5,8,2,1,304,120,0,0,2009,11,161500,52,20,2892,1.0,90.32438478747204
11767,4,7,1910,2000,560,796,550,1346,1,1,2,6,0,1,384,168,24,0,2007,5,112000,97,7,1906,1.5,83.20950965824666
11070,7,5,1988,1989,1907,1959,0,1959,3,0,5,9,0,3,766,0,0,0,2006,7,171000,18,17,3866,3.0,87.28943338437979
10800,5,5,1987,1988,1200,1200,0,1200,3,0,3,5,0,0,0,120,0,0,2009,3,179000,22,21,2400,3.0,149.16666666666666
8410,5,3,1910,1996,658,658,526,1184,1,0,5,8,0,0,0,0,151,0,2006,5,81000,96,10,1842,1.0,68.41216216216216
10593,7,5,1996,1996,1720,1720,0,1720,2,0,3,7,1,2,527,240,56,0,2010,3,260400,14,14,3440,2.0,151.3953488372093
7024,4,5,2005,2005,1132,1132,0,1132,1,1,2,5,0,2,451,252,64,0,2008,6,176000,3,3,2264,1.5,155.47703180212014
4500,6,5,1998,1998,1204,1204,0,1204,2,0,2,5,0,2,412,0,247,0,2009,6,162000,11,11,2408,2.0,134.55149501661128
9084,5,6,1941,1950,616,616,495,1111,1,0,3,5,0,1,200,48,0,0,2008,3,95000,67,58,1727,1.0,85.5085508550855
7252,5,5,1982,1982,858,858,0,858,1,0,2,5,0,2,576,120,0,0,2009,4,134900,27,27,1716,1.0,157.22610722610722
9717,5,6,1950,1996,1078,1078,0,1078,1,0,2,5,0,1,240,366,0,0,2010,4,142125,60,14,2156,1.0,131.8413729128015
7740,4,7,1910,1950,622,741,622,1363,1,0,3,6,0,2,528,0,0,0,2010,6,125500,100,60,1985,1.0,92.07630227439472
53504,8,5,2003,2003,1650,1690,1589,3279,3,1,4,12,1,3,841,503,36,0,2010,6,538000,7,7,4929,3.5,164.0744129307716
14112,5,7,1964,1964,1152,1152,0,1152,1,0,3,6,1,2,484,227,0,0,2010,4,180500,46,46,2304,1.0,156.68402777777777
7558,6,6,1928,1950,896,1172,741,1913,1,1,3,9,1,2,342,0,0,0,2009,3,177000,81,59,2809,1.5,92.52483010977522
17600,6,5,1960,1960,1478,1478,0,1478,2,0,3,6,2,2,498,0,40,0,2009,12,157500,49,49,2956,2.0,106.56292286874154
12205,6,8,1966,2007,832,976,1111,2087,2,1,5,9,0,2,444,133,168,0,2007,7,187500,41,0,2919,2.5,89.8418782942022
11888,6,6,1916,1994,844,1445,689,2134,2,0,5,10,0,2,441,0,60,0,2009,7,214500,93,15,2978,2.0,100.51546391752578
13600,7,6,1965,1990,768,1186,800,1986,2,1,3,7,3,2,486,0,42,0,2009,10,205000,44,19,2754,2.5,103.22255790533737
8924,7,5,1998,1999,880,880,844,1724,2,1,3,8,0,2,527,120,155,0,2008,7,188000,10,9,2604,2.5,109.04872389791183
7535,5,7,1958,1985,912,912,0,912,1,0,2,5,0,1,297,12,285,0,2007,6,120000,49,22,1824,1.0,131.57894736842104
9060,5,6,1957,2006,0,1340,0,1340,1,0,3,7,1,1,252,116,0,0,2007,6,120000,50,1,1340,1.0,89.55223880597015
9473,8,5,2002,2002,1128,1128,903,2031,2,1,3,7,1,2,577,0,211,0,2008,3,237000,6,6,3159,2.5,116.69128508124076
2280,7,5,1999,1999,744,757,744,1501,2,1,3,6,0,2,440,0,0,0,2008,8,179400,9,9,2245,2.5,119.5203197868088
10594,5,5,1926,1950,768,789,0,789,1,0,2,5,0,1,200,0,0,0,2007,6,96500,81,57,1557,1.0,122.30671736375159
15256,8,5,2007,2007,1485,1464,0,1464,2,0,3,6,0,3,754,168,160,0,2007,8,282922,0,0,2949,2.0,193.25273224043715
7560,5,6,1958,1965,1029,1339,0,1339,1,0,3,6,0,1,294,0,0,0,2009,5,139000,51,44,2368,1.0,103.80881254667662
2308,6,5,1974,1974,855,855,467,1322,2,1,3,6,1,2,440,260,0,0,2009,6,147000,35,35,2177,2.5,111.19515885022693
11700,7,7,1880,2003,1240,1320,1320,2640,1,1,4,8,1,4,864,181,0,0,2009,5,265979,129,6,3880,1.5,100.74962121212121
5400,4,6,1920,1950,840,840,534,1374,1,0,2,6,0,1,338,0,0,0,2009,10,105000,89,59,2214,1.0,76.41921397379913
9947,7,5,1990,1991,1188,1217,0,1217,2,0,3,6,0,2,497,168,27,0,2009,6,173000,19,18,2405,2.0,142.15283483976992
9638,6,7,1919,1990,804,1699,748,2447,2,0,4,10,1,1,336,272,0,0,2010,3,169000,91,20,3251,2.0,69.06416019615857
16692,7,5,1978,1978,1392,1392,1392,2784,3,1,5,12,2,2,564,0,112,519,2006,7,250000,28,28,4176,3.5,89.79885057471265
7244,5,7,1970,1970,768,768,0,768,1,0,2,5,0,2,624,104,0,0,2007,4,129500,37,37,1536,1.0,168.61979166666666
6762,7,5,2006,2006,1286,1294,0,1294,2,0,2,6,1,2,662,168,55,0,2006,7,193879,0,0,2580,2.0,149.82921174652242
9135,7,5,2002,2003,1536,1536,0,1536,2,0,3,7,0,2,532,192,74,0,2008,12,214000,6,5,3072,2.0,139.32291666666666
6442,8,5,2006,2006,1370,1370,0,1370,2,0,2,6,1,2,484,120,49,0,2007,10,202500,1,1,2740,2.0,147.8102189781022
12122,7,9,1961,2007,944,999,0,999,1,0,3,6,0,2,588,144,76,0,2008,7,178400,47,1,1943,1.0,178.57857857857857
8814,7,5,2006,2006,1604,1604,0,1604,2,1,3,8,1,2,660,123,110,0,2009,3,220000,3,3,3208,2.5,137.1571072319202
10182,8,5,2006,2006,1660,1660,0,1660,2,0,3,8,1,2,500,322,50,0,2006,5,290000,0,0,3320,2.0,174.6987951807229
11643,5,5,1969,1969,1248,1338,1296,2634,2,2,6,12,0,4,968,0,0,0,2009,8,200000,40,40,3882,3.0,75.9301442672741
8993,7,5,2007,2007,1302,1302,0,1302,2,0,3,6,0,2,436,0,22,0,2007,8,176485,0,0,2604,2.0,135.54915514592935
9037,8,5,2006,2006,1476,1484,0,1484,2,0,2,6,1,2,472,120,33,0,2007,12,265900,1,1,2960,2.0,179.177897574124
9937,5,7,1964,1999,1486,1486,0,1486,1,0,3,7,0,2,480,0,0,0,2009,3,167000,45,10,2972,1.0,112.38223418573351
7917,6,5,1999,2000,953,953,694,1647,2,1,3,7,1,2,460,0,40,0,2007,8,175000,8,7,2600,2.5,106.25379477838494
11500,5,6,1976,1976,1680,1680,0,1680,2,0,4,8,0,2,528,0,0,0,2007,6,136905,31,31,3360,2.0,81.49107142857143
9100,7,5,2001,2001,1212,1212,0,1212,2,0,3,6,0,2,573,356,0,0,2009,6,178000,8,8,2424,2.0,146.86468646864685
7200,6,6,1910,1998,1214,1260,1031,2291,2,0,4,9,1,2,506,0,0,0,2007,11,133900,97,9,3505,2.0,58.44609340899171
5063,7,5,2007,2008,1314,1314,0,1314,2,0,2,6,1,2,626,172,62,0,2009,4,207500,2,1,2628,2.0,157.91476407914763
9600,5,7,1949,2003,845,893,0,893,1,0,2,4,0,2,576,0,0,0,2007,5,135000,58,4,1738,1.0,151.17581187010077
7200,5,5,1950,1950,0,1048,0,1048,1,0,3,7,0,2,420,0,27,0,2008,7,98300,58,58,1048,1.0,93.79770992366412
10603,6,7,1977,2001,1610,1610,0,1610,2,0,3,6,2,2,480,168,68,0,2010,2,205000,33,9,3220,2.0,127.32919254658385
7064,5,6,1977,1977,980,980,0,980,1,0,3,6,0,2,484,192,0,0,2009,7,135000,32,32,1960,1.0,137.75510204081633
23595,7,6,1979,1979,1332,1332,192,1524,0,1,0,4,1,2,586,268,0,0,2010,4,260000,31,31,2856,0.5,170.60367454068242
9591,8,5,2004,2005,1713,1713,0,1713,2,0,3,7,1,3,856,0,26,0,2009,1,274900,5,4,3426,2.0,160.4786923525978
6960,4,6,1970,1970,864,864,0,864,1,0,3,5,0,2,660,96,0,0,2009,11,120500,39,39,1728,1.0,139.46759259259258
8767,7,5,2005,2005,1310,1310,0,1310,2,0,3,6,1,2,400,0,0,0,2006,7,164990,1,1,2620,2.0,125.94656488549619
7420,5,5,1962,1962,1057,1057,0,1057,1,0,3,6,0,2,576,0,0,0,2007,4,132000,45,45,2114,1.0,124.88174077578051
9760,6,8,1964,1993,822,1020,831,1851,2,1,3,7,1,2,440,239,42,0,2007,7,187000,43,14,2673,2.5,101.02647217720151
13214,9,5,2008,2009,2002,2018,0,2018,2,0,3,10,1,3,746,144,76,0,2010,5,378500,2,1,4020,2.0,187.5619425173439
